name,value,year,lastValue,rank
Ray Flaherty,350,1932,350,1
Luke Johnsos,321,1932,321,2
Harry Ebding,171,1932,171,3
Red Grange,168,1932,168,4
Johnny Blood,168,1932,168,5
George Corbett,164,1932,164,6
Roger Grove,149,1932,149,7
Hank Bruder,143,1932,143,8
Chuck Kassel,141,1932,141,9
Chris Cagle,135,1932,135,10
Carl Brumbaugh,129,1932,129,11
Jack Grossman,129,1932,129,12
Dale Burnett,125,1932,125,13
Paul Riblett,110,1932,110,14
Dutch Clark,107,1932,107,15
Red Badgro,106,1932,106,16
Bill McKalip,105,1932,105,17
Abe Martin,99,1932,99,18
George Rogge,96,1932,96,19
Lavvie Dilweg,83,1932,83,20
Father Lumpkin,80,1932,80,21
Bill Hewitt,77,1932,77,22
Milan Creighton,74,1932,74,23
Ray Novotny,72,1932,72,24
Milt Gantenbein,71,1932,71,25
Grassy Hinton,69,1932,69,26
Bronko Nagurski,67,1932,67,27
Les Maynard,67,1932,67,28
Benny Friedman,67,1932,67,29
Cliff Battles,60,1932,60,30
Bob Campiglio,59,1932,59,31
Stu Clancy,58,1932,58,32
Les Molloy,57,1932,57,33
Ken Strong,56,1932,56,34
Glenn Presnell,54,1932,54,35
Tom Nash,50,1932,50,36
Les Peterson,49,1932,49,37
Shipwreck Kelly,49,1932,49,38
Hap Moran,47,1932,47,39
Ollie Sansen,45,1932,45,40
Glenn Campbell,44,1932,44,41
Ernie Pinckert,42,1932,42,42
Ev Rowan,40,1932,40,43
Doc Ledbetter,37,1932,37,44
Bernie Finn,37,1932,37,45
Honolulu Hughes,35,1932,35,46
Lee Woodruff,35,1932,35,47
Verne Lewellen,33,1932,33,48
Wuert Engelmann,33,1932,33,49
Johnny Sisk,32,1932,32,50
Buster Mitchell,31,1932,31,51
Ossie Wiberg,29,1932,29,52
Irv Hill,28,1932,28,53
Paul Fitzgibbon,25,1932,25,54
Stumpy Thomason,25,1932,25,55
Algy Clark,25,1932,25,56
Butch Simas,23,1932,23,57
Al Rose,20,1932,20,58
Otto Vokaty,20,1932,20,59
Keith Molesworth,19,1932,19,60
Frank McNeil,18,1932,18,61
Art Koeninger,17,1932,17,62
Gene Alford,15,1932,15,63
Jake Williams,15,1932,15,64
Tiny Feather,15,1932,15,65
Bo Molenda,15,1932,15,66
Bill Raffel,15,1932,15,67
Reggie Rust,12,1932,12,68
Bud Toscani,12,1932,12,69
Al Teeter,11,1932,11,70
Stu Wilson,11,1932,11,71
Dick Frahm,10,1932,10,72
Bruce Jones,10,1932,10,73
Joe Lillard,10,1932,10,74
Tony Holm,9,1932,9,75
Bucky Moore,8,1932,8,76
Paul Collins,7,1932,7,77
Dick Nesbitt,5,1932,5,78
Carmen Scardine,3,1932,3,79
Ray Flaherty,527,1933,350,1
Luke Johnsos,509,1933,321,2
Johnny Blood,383,1933,168,3
Roger Grove,364,1933,149,4
Bill Hewitt,350,1933,77,5
Dale Burnett,337,1933,125,6
Lavvie Dilweg,308,1933,83,7
Harry Ebding,296,1933,171,8
Shipwreck Kelly,295,1933,49,9
Paul Moss,283,1933,#N/A,10
Paul Riblett,283,1933,110,11
Red Badgro,282,1933,106,12
Ray Tesser,282,1933,#N/A,13
Father Lumpkin,271,1933,80,14
Cliff Battles,245,1933,60,15
Red Grange,242,1933,168,16
Tom Nash,234,1933,50,17
Les Peterson,219,1933,49,18
Milt Gantenbein,215,1933,71,19
Hank Bruder,212,1933,143,20
Carl Brumbaugh,211,1933,129,21
Ken Strong,202,1933,56,22
Chris Cagle,194,1933,135,23
Swede Hanson,186,1933,#N/A,24
Chuck Kassel,185,1933,141,25
Bill Karr,182,1933,#N/A,26
Glenn Campbell,173,1933,44,27
George Corbett,164,1933,164,28
Hap Moran,161,1933,47,29
Milan Creighton,154,1933,74,30
John Cavosie,148,1933,#N/A,31
Angelo Brovelli,137,1933,#N/A,32
Keith Molesworth,137,1933,19,33
Harry Newman,136,1933,#N/A,34
Jack Grossman,129,1933,129,35
Kink Richards,127,1933,#N/A,36
Johnny Sisk,125,1933,32,37
Ernie Pinckert,113,1933,42,38
Joe Carter,109,1933,#N/A,39
Al Rose,109,1933,20,40
Algy Clark,107,1933,25,41
Dutch Clark,107,1933,107,42
Ernie Caddel,107,1933,#N/A,43
Howie Tipton,106,1933,#N/A,44
Bill McKalip,105,1933,105,45
Harp Vaughan,101,1933,#N/A,46
Abe Martin,99,1933,99,47
George Rogge,96,1933,96,48
Hal Moe,95,1933,#N/A,49
Lee Woodruff,92,1933,35,50
Gene Alford,91,1933,15,51
Bronko Nagurski,90,1933,67,52
Wuert Engelmann,87,1933,33,53
Ben Douglas,86,1933,#N/A,54
Red Kirkman,84,1933,#N/A,55
Ed Westfall,79,1933,#N/A,56
Jim Musick,78,1933,#N/A,57
Glenn Presnell,77,1933,54,58
Ike Frankian,75,1933,#N/A,59
Ray Novotny,72,1933,72,60
Stu Clancy,72,1933,58,61
Grassy Hinton,69,1933,69,62
Benny Friedman,67,1933,67,63
Les Maynard,67,1933,67,64
Ted Dailey,66,1933,#N/A,65
Gene Ronzani,62,1933,#N/A,66
Bob Campiglio,59,1933,59,67
Les Molloy,57,1933,57,68
Tiny Feather,53,1933,15,69
Ev Rowan,52,1933,40,70
Red Davis,50,1933,#N/A,71
Jim Mooney,47,1933,#N/A,72
John Schneller,45,1933,#N/A,73
Ollie Sansen,45,1933,45,74
Mike Koken,44,1933,#N/A,75
Joe Zeller,44,1933,#N/A,76
Bob Monnett,44,1933,#N/A,77
Buckets Goldenberg,43,1933,#N/A,78
Dick Nesbitt,41,1933,5,79
Joe Crakes,40,1933,#N/A,80
Ray Flaherty,603,1934,527,1
Luke Johnsos,566,1934,509,2
Harry Ebding,560,1934,296,3
Dale Burnett,503,1934,337,4
Bill Hewitt,501,1934,350,5
Roger Grove,489,1934,364,6
Red Badgro,488,1934,282,7
Lavvie Dilweg,443,1934,308,8
Paul Riblett,437,1934,283,9
Paul Moss,414,1934,283,10
Johnny Blood,393,1934,383,11
Milt Gantenbein,370,1934,215,12
Les Peterson,358,1934,219,13
Ray Tesser,349,1934,282,14
Joe Carter,347,1934,109,15
Cliff Battles,340,1934,245,16
Hank Bruder,316,1934,212,17
Shipwreck Kelly,295,1934,295,18
Carl Brumbaugh,295,1934,211,19
Father Lumpkin,295,1934,271,20
Jack Grossman,290,1934,129,21
Red Grange,288,1934,242,22
Ken Strong,254,1934,202,23
Bill Karr,250,1934,182,24
Ben Smith,241,1934,#N/A,25
Milan Creighton,238,1934,154,26
Ernie Caddel,234,1934,107,27
Tom Nash,234,1934,234,28
Al Rose,226,1934,109,29
Joe Skladany,222,1934,#N/A,30
Swede Hanson,208,1934,186,31
Bill McKalip,202,1934,105,32
Red Kirkman,198,1934,84,33
Chris Cagle,194,1934,194,34
Harry Newman,191,1934,136,35
Chuck Kassel,185,1934,185,36
Kink Richards,183,1934,127,37
Dutch Clark,179,1934,107,38
Gene Ronzani,176,1934,62,39
Beattie Feathers,174,1934,#N/A,40
Glenn Campbell,173,1934,173,41
Johnny Sisk,169,1934,125,42
Ralph Kercheval,166,1934,#N/A,43
George Corbett,166,1934,164,44
Joe Laws,165,1934,#N/A,45
Hap Moran,161,1934,161,46
Harp Vaughan,157,1934,101,47
Clarke Hinkle,151,1934,#N/A,48
John Cavosie,148,1934,148,49
Keith Molesworth,143,1934,137,50
Angelo Brovelli,137,1934,137,51
Charley Malone,131,1934,#N/A,52
Algy Clark,125,1934,107,53
Bronko Nagurski,122,1934,90,54
Ernie Pinckert,122,1934,113,55
Bill Sortet,121,1934,#N/A,56
Glenn Presnell,119,1934,77,57
Howie Tipton,106,1934,106,58
John Schneller,103,1934,45,59
Bill Smith,103,1934,#N/A,60
George Rogge,100,1934,96,61
Abe Martin,99,1934,99,62
Gene Alford,98,1934,91,63
Warren Heller,96,1934,#N/A,64
Hal Moe,95,1934,95,65
Alex Rado,93,1934,#N/A,66
Lee Woodruff,92,1934,92,67
Bernie Masterson,89,1934,#N/A,68
Wuert Engelmann,87,1934,87,69
Ben Douglas,86,1934,86,70
Jim Mooney,83,1934,47,71
Rick Lackman,83,1934,#N/A,72
Ike Frankian,80,1934,75,73
Ed Westfall,79,1934,79,74
Tiny Feather,79,1934,53,75
Jim Musick,78,1934,78,76
Cookie Tackwell,78,1934,#N/A,77
Ray Novotny,72,1934,72,78
Stu Clancy,72,1934,72,79
Bob Monnett,71,1934,44,80
Luke Johnsos,864,1935,566,1
Johnny Blood,797,1935,393,2
Dale Burnett,712,1935,503,3
Harry Ebding,688,1935,560,4
Ray Flaherty,626,1935,603,5
Joe Carter,607,1935,347,6
Bill Hewitt,581,1935,501,7
Charley Malone,564,1935,131,8
Milt Gantenbein,538,1935,370,9
Paul Riblett,523,1935,437,10
Red Badgro,501,1935,488,11
Roger Grove,489,1935,489,12
Bill Karr,470,1935,250,13
Lavvie Dilweg,443,1935,443,14
Tod Goodwin,432,1935,#N/A,15
Bill Smith,421,1935,103,16
Don Hutson,420,1935,#N/A,17
Paul Moss,414,1935,414,18
Ben Smith,407,1935,241,19
Ernie Caddel,405,1935,234,20
Hank Bruder,383,1935,316,21
Cliff Battles,362,1935,340,22
Les Peterson,358,1935,358,23
Jack Grossman,356,1935,290,24
Ray Tesser,349,1935,349,25
Father Lumpkin,321,1935,295,26
Al Rose,317,1935,226,27
Dutch Clark,303,1935,179,28
Bill Sortet,299,1935,121,29
Gene Ronzani,298,1935,176,30
Keith Molesworth,297,1935,143,31
Ralph Kercheval,296,1935,166,32
Shipwreck Kelly,295,1935,295,33
Carl Brumbaugh,295,1935,295,34
Swede Hanson,290,1935,208,35
Red Grange,288,1935,288,36
Ken Strong,254,1935,254,37
John Schneller,252,1935,103,38
Joe Laws,247,1935,165,39
Milan Creighton,246,1935,238,40
Tom Nash,234,1935,234,41
Kink Richards,224,1935,183,42
Joe Skladany,222,1935,222,43
Johnny Sisk,213,1935,169,44
Eggs Manske,205,1935,#N/A,45
Harry Newman,203,1935,191,46
Bill McKalip,202,1935,202,47
Red Kirkman,198,1935,198,48
Flavio Tosi,195,1935,#N/A,49
Chris Cagle,194,1935,194,50
Glenn Presnell,192,1935,119,51
Beattie Feathers,192,1935,174,52
Bernie Masterson,188,1935,89,53
Chuck Kassel,185,1935,185,54
Ernie Pinckert,182,1935,122,55
Wayland Becker,177,1935,#N/A,56
Glenn Campbell,175,1935,173,57
George Corbett,171,1935,166,58
Cy Casper,164,1935,#N/A,59
Hap Moran,161,1935,161,60
Harp Vaughan,157,1935,157,61
John Cavosie,148,1935,148,62
Clarke Hinkle,147,1935,151,63
Mike Mikulak,140,1935,#N/A,64
Angelo Brovelli,137,1935,137,65
Red Pollock,135,1935,#N/A,66
Rick Lackman,132,1935,83,67
Algy Clark,125,1935,125,68
Lee Shaffer,123,1935,#N/A,69
Bronko Nagurski,122,1935,122,70
Ike Frankian,119,1935,80,71
Art Strutt,112,1935,#N/A,72
Ed Klewicki,112,1935,#N/A,73
Warren Heller,112,1935,96,74
Jim Levey,112,1935,#N/A,75
Vic Vidoni,111,1935,#N/A,76
Buckets Goldenberg,111,1935,#N/A,77
Izzy Weinstock,107,1935,#N/A,78
Howie Tipton,106,1935,106,79
George Rogge,100,1935,100,80
Luke Johnsos,985,1936,864,1
Dale Burnett,958,1936,712,2
Don Hutson,956,1936,420,3
Johnny Blood,944,1936,797,4
Bill Hewitt,939,1936,581,5
Harry Ebding,882,1936,688,6
Bill Smith,835,1936,421,7
Milt Gantenbein,759,1936,538,8
Charley Malone,731,1936,564,9
Joe Carter,649,1936,607,10
Ray Flaherty,626,1936,626,11
Bill Karr,591,1936,470,12
Paul Riblett,572,1936,523,13
Red Badgro,560,1936,501,14
Ernie Caddel,555,1936,405,15
Eggs Manske,530,1936,205,16
Tod Goodwin,511,1936,432,17
Bill Sortet,496,1936,299,18
Roger Grove,489,1936,489,19
Cliff Battles,465,1936,362,20
Keith Molesworth,443,1936,297,21
Lavvie Dilweg,443,1936,443,22
Paul Moss,414,1936,414,23
Hank Bruder,408,1936,383,24
Ben Smith,407,1936,407,25
Joe Laws,379,1936,247,26
John Schneller,376,1936,252,27
Kink Richards,370,1936,224,28
Ralph Kercheval,359,1936,296,29
Les Peterson,358,1936,358,30
Jack Grossman,356,1936,356,31
Gene Ronzani,356,1936,298,32
Father Lumpkin,355,1936,321,33
Ray Tesser,349,1936,349,34
Carl Brumbaugh,334,1936,295,35
Swede Hanson,323,1936,290,36
Al Rose,317,1936,317,37
Dutch Clark,308,1936,303,38
Shipwreck Kelly,295,1936,295,39
Red Grange,288,1936,288,40
Art Strutt,278,1936,112,41
Warren Heller,272,1936,112,42
Jeff Barrett,268,1936,#N/A,43
Flavio Tosi,265,1936,195,44
Ken Strong,254,1936,254,45
Johnny Sisk,252,1936,213,46
Bob Monnett,248,1936,#N/A,47
Milan Creighton,246,1936,246,48
Wayland Becker,243,1936,177,49
George Corbett,240,1936,171,50
Tom Nash,234,1936,234,51
Joe Skladany,222,1936,222,52
Bernie Masterson,216,1936,188,53
Bill McKalip,212,1936,202,54
Wayne Millner,211,1936,#N/A,55
Harry Newman,203,1936,203,56
Ed Klewicki,202,1936,112,57
Mike Mikulak,202,1936,140,58
Hal Pangle,200,1936,#N/A,59
Ernie Pinckert,199,1936,182,60
Red Kirkman,198,1936,198,61
Beattie Feathers,197,1936,192,62
Chris Cagle,194,1936,194,63
Glenn Presnell,192,1936,192,64
Chuck Kassel,185,1936,185,65
Glenn Campbell,175,1936,175,66
Cy Casper,164,1936,164,67
Hap Moran,161,1936,161,68
Frank Christensen,158,1936,#N/A,69
Harp Vaughan,157,1936,157,70
Lee Shaffer,153,1936,123,71
Red Pollock,150,1936,135,72
John Cavosie,148,1936,148,73
Clarke Hinkle,147,1936,147,74
Butch Morse,146,1936,#N/A,75
Vic Vidoni,146,1936,111,76
George Sauer,142,1936,#N/A,77
Jeep Brett,139,1936,#N/A,78
Angelo Brovelli,137,1936,137,79
Bronko Nagurski,134,1936,122,80
Don Hutson,1508,1937,956,1
Charley Malone,1150,1937,731,2
Bill Hewitt,1136,1937,939,3
Johnny Blood,1112,1937,944,4
Dale Burnett,1079,1937,958,5
Milt Gantenbein,996,1937,759,6
Luke Johnsos,985,1937,985,7
Harry Ebding,971,1937,882,8
Joe Carter,931,1937,649,9
Bill Smith,887,1937,835,10
Bill Karr,779,1937,591,11
Eggs Manske,755,1937,530,12
Jeff Barrett,729,1937,268,13
Gaynell Tinsley,675,1937,#N/A,14
Ernie Caddel,635,1937,555,15
Ray Flaherty,626,1937,626,16
Bill Sortet,617,1937,496,17
Paul Riblett,572,1937,572,18
Red Badgro,560,1937,560,19
Cliff Battles,546,1937,465,20
Kink Richards,519,1937,370,21
Tod Goodwin,511,1937,511,22
Joe Laws,500,1937,379,23
Roger Grove,489,1937,489,24
Keith Molesworth,464,1937,443,25
Ben Smith,444,1937,407,26
Lavvie Dilweg,443,1937,443,27
Wayne Millner,427,1937,211,28
Ralph Kercheval,416,1937,359,29
Paul Moss,414,1937,414,30
Hank Bruder,408,1937,408,31
Gene Ronzani,396,1937,356,32
John Schneller,376,1937,376,33
Les Peterson,358,1937,358,34
Jack Grossman,356,1937,356,35
Father Lumpkin,355,1937,355,36
Ray Tesser,349,1937,349,37
Ernie Pinckert,344,1937,199,38
Dutch Clark,341,1937,308,39
Ed Klewicki,336,1937,202,40
Carl Brumbaugh,334,1937,334,41
Swede Hanson,323,1937,323,42
Al Rose,317,1937,317,43
Shipwreck Kelly,302,1937,295,44
Doug Russell,298,1937,#N/A,45
Red Grange,288,1937,288,46
Ed Justice,282,1937,#N/A,47
Bob Monnett,280,1937,248,48
Art Strutt,278,1937,278,49
Butch Morse,277,1937,146,50
Jeep Brett,274,1937,139,51
Warren Heller,272,1937,272,52
Flavio Tosi,265,1937,265,53
Clarke Hinkle,263,1937,147,54
Hal Pangle,258,1937,200,55
Wayland Becker,256,1937,243,56
Ken Strong,254,1937,254,57
Johnny Sisk,252,1937,252,58
Milan Creighton,246,1937,246,59
George Corbett,240,1937,240,60
Tom Nash,234,1937,234,61
Lee Shaffer,225,1937,153,62
Joe Skladany,222,1937,222,63
Bernie Masterson,216,1937,216,64
Bill McKalip,212,1937,212,65
Jack Manders,204,1937,#N/A,66
Harry Newman,203,1937,203,67
Mike Mikulak,202,1937,202,68
Red Kirkman,198,1937,198,69
Beattie Feathers,197,1937,197,70
Chris Cagle,194,1937,194,71
Sam Busich,193,1937,#N/A,72
Glenn Presnell,192,1937,192,73
Chuck Kassel,185,1937,185,74
Jim Austin,185,1937,#N/A,75
Tuffy Leemans,179,1937,#N/A,76
Les McDonald,179,1937,#N/A,77
Paul Miller,179,1937,#N/A,78
Pug Rentner,178,1937,#N/A,79
Johnny Gildea,178,1937,#N/A,80
Don Hutson,2056,1938,1508,1
Charley Malone,1407,1938,1150,2
Bill Hewitt,1373,1938,1136,3
Joe Carter,1317,1938,931,4
Bill Smith,1225,1938,887,5
Dale Burnett,1224,1938,1079,6
Gaynell Tinsley,1191,1938,675,7
Milt Gantenbein,1160,1938,996,8
Johnny Blood,1117,1938,1112,9
Eggs Manske,1065,1938,755,10
Bill Karr,1032,1938,779,11
Luke Johnsos,985,1938,985,12
Harry Ebding,971,1938,971,13
Jeff Barrett,934,1938,729,14
Bill Sortet,783,1938,617,15
Wayne Millner,659,1938,427,16
Ernie Caddel,641,1938,635,17
Ray Flaherty,626,1938,626,18
Paul Riblett,572,1938,572,19
Red Badgro,560,1938,560,20
Joe Laws,555,1938,500,21
Ralph Kercheval,552,1938,416,22
Cliff Battles,546,1938,546,23
Kink Richards,527,1938,519,24
Tod Goodwin,511,1938,511,25
Roger Grove,489,1938,489,26
Keith Molesworth,464,1938,464,27
Ed Justice,455,1938,282,28
Ben Smith,444,1938,444,29
Lavvie Dilweg,443,1938,443,30
Wayland Becker,422,1938,256,31
Hank Bruder,422,1938,408,32
Jim Benton,418,1938,#N/A,33
Paul Moss,414,1938,414,34
Bill Davidson,398,1938,#N/A,35
Gene Ronzani,396,1938,396,36
Ed Klewicki,393,1938,336,37
John Schneller,376,1938,376,38
Jim Austin,365,1938,185,39
Ernie Pinckert,364,1938,344,40
Clarke Hinkle,361,1938,263,41
Les Peterson,358,1938,358,42
Carl Brumbaugh,357,1938,334,43
Jack Grossman,356,1938,356,44
Father Lumpkin,355,1938,355,45
Les McDonald,354,1938,179,46
Ray Tesser,349,1938,349,47
Dutch Clark,341,1938,341,48
Doug Russell,334,1938,298,49
Butch Morse,332,1938,277,50
Swede Hanson,325,1938,323,51
Al Rose,317,1938,317,52
Lee Shaffer,311,1938,225,53
Bob Monnett,303,1938,280,54
Shipwreck Kelly,302,1938,302,55
Riley Smith,300,1938,#N/A,56
Red Grange,288,1938,288,57
Don Irwin,281,1938,#N/A,58
Art Strutt,278,1938,278,59
Jeep Brett,274,1938,274,60
Warren Heller,272,1938,272,61
Hal Pangle,272,1938,258,62
Flavio Tosi,265,1938,265,63
Ken Strong,254,1938,254,64
Johnny Sisk,252,1938,252,65
George Corbett,250,1938,240,66
Tuffy Leemans,247,1938,179,67
Milan Creighton,246,1938,246,68
Hank Soar,241,1938,#N/A,69
Jimmy Lawrence,235,1938,#N/A,70
Tom Nash,234,1938,234,71
Jack Manders,231,1938,204,72
Ward Cuff,231,1938,#N/A,73
Beattie Feathers,231,1938,197,74
Joe Skladany,222,1938,222,75
Bernie Masterson,220,1938,216,76
Jay Arnold,216,1938,#N/A,77
Paul Miller,215,1938,179,78
Bob Masterson,213,1938,#N/A,79
Bill McKalip,212,1938,212,80
Don Hutson,2902,1939,2056,1
Charley Malone,1681,1939,1407,2
Bill Hewitt,1616,1939,1373,3
Bill Smith,1612,1939,1225,4
Joe Carter,1609,1939,1317,5
Eggs Manske,1386,1939,1065,6
Dale Burnett,1310,1939,1224,7
Milt Gantenbein,1287,1939,1160,8
Gaynell Tinsley,1191,1939,1191,9
Johnny Blood,1117,1939,1117,10
Bill Karr,1032,1939,1032,11
Luke Johnsos,985,1939,985,12
Bill Sortet,979,1939,783,13
Harry Ebding,971,1939,971,14
Wayne Millner,953,1939,659,15
Jeff Barrett,934,1939,934,16
Jim Benton,806,1939,418,17
Joe Laws,732,1939,555,18
Perry Schwartz,682,1939,#N/A,19
Ernie Caddel,641,1939,641,20
Ray Flaherty,626,1939,626,21
Les McDonald,615,1939,354,22
Ed Justice,579,1939,455,23
Paul Riblett,572,1939,572,24
Ralph Kercheval,560,1939,552,25
Red Badgro,560,1939,560,26
Cliff Battles,546,1939,546,27
Dick Plasman,538,1939,#N/A,28
Kink Richards,535,1939,527,29
Tod Goodwin,511,1939,511,30
Andy Farkas,503,1939,#N/A,31
Roger Grove,489,1939,489,32
Hank Bruder,487,1939,422,33
Red Ramsey,481,1939,#N/A,34
Jim Austin,467,1939,365,35
Keith Molesworth,464,1939,464,36
Ben Smith,444,1939,444,37
Lavvie Dilweg,443,1939,443,38
Lloyd Cardwell,439,1939,#N/A,39
Tuffy Leemans,432,1939,247,40
Clarke Hinkle,431,1939,361,41
Bill Davidson,425,1939,398,42
Sam Boyd,423,1939,#N/A,43
Jay Arnold,423,1939,216,44
Wayland Becker,422,1939,422,45
Paul Moss,414,1939,414,46
Doug Russell,401,1939,334,47
Gene Ronzani,396,1939,396,48
Ed Klewicki,393,1939,393,49
Vic Spadaccini,393,1939,#N/A,50
John Schneller,376,1939,376,51
Hank Soar,375,1939,241,52
Ernie Pinckert,364,1939,364,53
Les Peterson,358,1939,358,54
Carl Brumbaugh,357,1939,357,55
Jack Grossman,356,1939,356,56
Father Lumpkin,355,1939,355,57
Ray Tesser,349,1939,349,58
Chuck Hanneman,346,1939,#N/A,59
Dutch Clark,341,1939,341,60
Butch Morse,332,1939,332,61
Bob Masterson,327,1939,213,62
Swede Hanson,325,1939,325,63
Lee Shaffer,319,1939,311,64
Al Rose,317,1939,317,65
Carl Mulleneaux,315,1939,#N/A,66
Ward Cuff,314,1939,231,67
Jim Lee Howell,307,1939,#N/A,68
Bob Monnett,303,1939,303,69
Shipwreck Kelly,302,1939,302,70
Riley Smith,300,1939,300,71
Monk Moscrip,294,1939,#N/A,72
Bob Swisher,293,1939,#N/A,73
Ray Nolting,291,1939,#N/A,74
Don Irwin,289,1939,281,75
Red Grange,288,1939,288,76
Art Strutt,278,1939,278,77
Jim Poole,276,1939,#N/A,78
Jimmy Lawrence,274,1939,235,79
Jeep Brett,274,1939,274,80
Don Hutson,3566,1940,2902,1
Charley Malone,1903,1940,1681,2
Joe Carter,1810,1940,1609,3
Bill Hewitt,1616,1940,1616,4
Bill Smith,1612,1940,1612,5
Eggs Manske,1467,1940,1386,6
Gaynell Tinsley,1356,1940,1191,7
Dale Burnett,1310,1940,1310,8
Milt Gantenbein,1299,1940,1287,9
Wayne Millner,1186,1940,953,10
Jim Benton,1157,1940,806,11
Johnny Blood,1117,1940,1117,12
Bill Sortet,1091,1940,979,13
Perry Schwartz,1052,1940,682,14
Bill Karr,1032,1940,1032,15
Luke Johnsos,985,1940,985,16
Harry Ebding,971,1940,971,17
Jeff Barrett,934,1940,934,18
Les McDonald,924,1940,615,19
Joe Laws,792,1940,732,20
Lloyd Cardwell,788,1940,439,21
Dick Plasman,783,1940,538,22
Ed Justice,749,1940,579,23
Don Looney,707,1940,#N/A,24
Vic Spadaccini,669,1940,393,25
Ernie Caddel,641,1940,641,26
Dick Todd,632,1940,#N/A,27
Ray Flaherty,626,1940,626,28
Red Ramsey,624,1940,481,29
Bob Masterson,610,1940,327,30
Carl Mulleneaux,603,1940,315,31
Ralph Kercheval,577,1940,560,32
Paul Riblett,572,1940,572,33
Chuck Hanneman,570,1940,346,34
Jay Arnold,568,1940,423,35
Jim Lee Howell,562,1940,307,36
Red Badgro,560,1940,560,37
Cliff Battles,546,1940,546,38
George Platukis,542,1940,#N/A,39
Hank Bruder,536,1940,487,40
Kink Richards,535,1940,535,41
Ward Cuff,534,1940,314,42
Tod Goodwin,511,1940,511,43
Andy Farkas,503,1940,503,44
Roger Grove,489,1940,489,45
Paul McDonough,474,1940,#N/A,46
Jim Austin,467,1940,467,47
Keith Molesworth,464,1940,464,48
Jimmy Johnston,461,1940,#N/A,49
Clarke Hinkle,459,1940,431,50
Ben Smith,444,1940,444,51
Lavvie Dilweg,443,1940,443,52
Lee Shaffer,440,1940,319,53
Jim Poole,432,1940,276,54
Tuffy Leemans,432,1940,432,55
Bill Davidson,425,1940,425,56
Sam Boyd,423,1940,423,57
Wayland Becker,422,1940,422,58
Paul Moss,414,1940,414,59
Hank Soar,411,1940,375,60
Doug Russell,401,1940,401,61
Bob Swisher,399,1940,293,62
Gene Ronzani,396,1940,396,63
Ed Klewicki,393,1940,393,64
Ernie Pinckert,391,1940,364,65
John Schneller,376,1940,376,66
Bob McChesney,366,1940,#N/A,67
Les Peterson,358,1940,358,68
Carl Brumbaugh,357,1940,357,69
Jack Grossman,356,1940,356,70
Father Lumpkin,355,1940,355,71
Ray Tesser,349,1940,349,72
Butch Morse,345,1940,332,73
Dutch Clark,341,1940,341,74
Ray Nolting,327,1940,291,75
Andy Uram,327,1940,#N/A,76
Swede Hanson,325,1940,325,77
Johnny Drake,319,1940,#N/A,78
Al Rose,317,1940,317,79
Bob Monnett,303,1940,303,80
Don Hutson,4304,1941,3566,1
Charley Malone,1903,1941,1903,2
Joe Carter,1810,1941,1810,3
Bill Hewitt,1616,1941,1616,4
Bill Smith,1612,1941,1612,5
Eggs Manske,1467,1941,1467,6
Wayne Millner,1448,1941,1186,7
Perry Schwartz,1414,1941,1052,8
Gaynell Tinsley,1356,1941,1356,9
Dale Burnett,1310,1941,1310,10
Milt Gantenbein,1299,1941,1299,11
Jim Benton,1157,1941,1157,12
Johnny Blood,1117,1941,1117,13
Bill Sortet,1091,1941,1091,14
Dick Plasman,1066,1941,783,15
Bill Karr,1032,1941,1032,16
Luke Johnsos,985,1941,985,17
Harry Ebding,971,1941,971,18
Jeff Barrett,934,1941,934,19
Les McDonald,924,1941,924,20
Ed Justice,898,1941,749,21
Don Looney,893,1941,707,22
Ward Cuff,851,1941,534,23
Joe Laws,840,1941,792,24
Carl Mulleneaux,819,1941,603,25
Lloyd Cardwell,788,1941,788,26
Dick Todd,757,1941,632,27
Bob Masterson,745,1941,610,28
Paul McDonough,672,1941,474,29
Vic Spadaccini,669,1941,669,30
Ernie Caddel,641,1941,641,31
Ray Flaherty,626,1941,626,32
Jim Lee Howell,624,1941,562,33
Red Ramsey,624,1941,624,34
Chuck Hanneman,618,1941,570,35
Ken Kavanaugh,590,1941,#N/A,36
Andy Farkas,580,1941,503,37
Bob McChesney,579,1941,366,38
Bob Swisher,578,1941,399,39
Ralph Kercheval,577,1941,577,40
Jay Arnold,573,1941,568,41
Paul Riblett,572,1941,572,42
Red Badgro,560,1941,560,43
George Platukis,557,1941,542,44
Cliff Battles,546,1941,546,45
Clarke Hinkle,537,1941,459,46
Hank Bruder,536,1941,536,47
Kink Richards,535,1941,535,48
Johnny Drake,530,1941,319,49
Tod Goodwin,511,1941,511,50
Jim Poole,506,1941,432,51
Roger Grove,489,1941,489,52
Jim Austin,467,1941,467,53
Keith Molesworth,464,1941,464,54
Jimmy Johnston,461,1941,461,55
Maury Patt,460,1941,#N/A,56
Andy Uram,451,1941,327,57
Lee Shaffer,445,1941,440,58
Ben Smith,444,1941,444,59
Lavvie Dilweg,443,1941,443,60
Marshall Goldberg,432,1941,#N/A,61
Tuffy Leemans,432,1941,432,62
Bill Davidson,425,1941,425,63
Sam Boyd,423,1941,423,64
Wayland Becker,422,1941,422,65
Paul Moss,414,1941,414,66
Johnny Hall,413,1941,#N/A,67
Hank Soar,411,1941,411,68
Lou Brock,404,1941,#N/A,69
Doug Russell,401,1941,401,70
